Mouse_name,wfnjC8,Reward_size,30,Licks_per_reward,2,Reward_window,2,Track_length,4500,EnvA_duration,300,envA_initial_drop,30,envA_max_number_of_laps,100,envA_odor1,3,envA_odor2,1,envA_odor3,2,envA_odor4,1,EnvB_duration,300,envB_initial_drop,-1,envB_max_number_of_laps,100,envB_odor1,3,envB_odor2,5,envB_odor3,2,envB_odor4,5
Time,Valve,Lick,LickCount,Reward,RewardCount,Distance,TotalDistance,RewardWindow,InitialDrop,InitialDropCount,ImagingTrigger,TTLpulse,TTLtotalCount,LickRate,LapCount,Environment
56666,1,0,38,0,12,1665,9,0,0,2,0,0,566,0,2,1
56674,1,0,38,0,12,1668,9,0,0,2,0,0,566,0,2,1
56681,1,0,38,0,12,1671,9,0,0,2,0,0,566,0,2,1
56695,1,0,38,0,12,1673,9,0,0,2,0,0,566,0,2,1
56700,1,0,38,0,12,1673,9,0,0,2,0,0,566,0,2,1
56706,1,0,38,0,12,1674,9,0,0,2,0,567,567,0,2,1
56715,1,0,38,0,12,1676,9,0,0,2,0,0,567,0,2,1
56736,1,0,38,0,12,1678,9,0,0,2,0,0,567,0,2,1
56757,1,0,38,0,12,1681,9,0,0,2,0,0,567,0,2,1
56776,1,0,38,0,12,1683,9,0,0,2,0,0,567,0,2,1
56787,1,0,38,0,12,1686,9,0,0,2,0,0,567,0,2,1
56800,1,0,38,0,12,1687,9,0,0,2,0,0,567,0,2,1
56806,1,0,38,0,12,1687,9,0,0,2,0,568,568,0,2,1
56854,1,0,38,0,12,1690,9,0,0,2,0,0,568,0,2,1
56865,1,0,38,0,12,1692,9,0,0,2,0,0,568,0,2,1
56874,1,0,38,0,12,1695,9,0,0,2,0,0,568,0,2,1
56886,1,0,38,0,12,1698,9,0,0,2,0,0,568,0,2,1
56897,1,0,38,0,12,1700,9,0,0,2,0,0,568,0,2,1
56900,1,0,38,0,12,1700,9,0,0,2,0,0,568,0,2,1
56906,1,0,38,0,12,1702,9,0,0,2,0,569,569,0,2,1
56909,1,0,38,0,12,1704,9,0,0,2,0,0,569,0,2,1
56922,1,0,38,0,12,1706,9,0,0,2,0,0,569,0,2,1
56933,1,0,38,0,12,1709,9,0,0,2,0,0,569,0,2,1
56946,1,0,38,0,12,1711,9,0,0,2,0,0,569,0,2,1
56960,1,0,38,0,12,1714,9,0,0,2,0,0,569,0,2,1
56972,1,0,38,0,12,1716,9,0,0,2,0,0,569,0,2,1
56988,1,0,38,0,12,1719,9,0,0,2,0,0,569,0,2,1
56999,1,0,38,0,12,1721,9,0,0,2,0,0,569,0,2,1
57006,1,0,38,0,12,1722,9,0,0,2,0,570,570,0,2,1
57016,1,0,38,0,12,1724,9,0,0,2,0,0,570,0,2,1
57033,1,0,38,0,12,1726,9,0,0,2,0,0,570,0,2,1
57047,1,0,38,0,12,1729,9,0,0,2,0,0,570,0,2,1
57065,1,0,38,0,12,1732,9,0,0,2,0,0,570,0,2,1
57078,1,0,38,0,12,1734,9,0,0,2,0,0,570,0,2,1
57091,1,0,38,0,12,1737,9,0,0,2,0,0,570,0,2,1
57100,1,0,38,0,12,1738,9,0,0,2,0,0,570,0,2,1
57106,1,0,38,0,12,1739,9,0,0,2,0,571,571,0,2,1
57114,1,0,38,0,12,1740,9,0,0,2,0,0,571,0,2,1
57130,1,0,38,0,12,1743,9,0,0,2,0,0,571,0,2,1
57146,1,0,38,0,12,1746,9,0,0,2,0,0,571,0,2,1
57164,1,0,38,0,12,1748,9,0,0,2,0,0,571,0,2,1
57185,1,0,38,0,12,1751,9,0,0,2,0,0,571,0,2,1
57200,1,0,38,0,12,1753,9,0,0,2,0,0,571,0,2,1
57206,1,0,38,0,12,1753,9,0,0,2,0,572,572,0,2,1
57214,1,0,38,0,12,1755,9,0,0,2,0,0,572,0,2,1
57230,1,0,38,0,12,1758,9,0,0,2,0,0,572,0,2,1
57247,1,0,38,0,12,1760,9,0,0,2,0,0,572,0,2,1
57260,1,0,38,0,12,1763,9,0,0,2,0,0,572,0,2,1
57272,1,0,38,0,12,1765,9,0,0,2,0,0,572,0,2,1
57287,1,0,38,0,12,1768,9,0,0,2,0,0,572,0,2,1
57300,1,0,38,0,12,1770,9,0,0,2,0,0,572,0,2,1
57306,1,0,38,0,12,1772,9,0,0,2,0,573,573,0,2,1
57313,1,0,38,0,12,1773,9,0,0,2,0,0,573,0,2,1
57329,1,0,38,0,12,1775,9,0,0,2,0,0,573,0,2,1
57345,1,0,38,0,12,1778,9,0,0,2,0,0,573,0,2,1
57360,1,0,38,0,12,1780,9,0,0,2,0,0,573,0,2,1
57381,1,0,38,0,12,1783,9,0,0,2,0,0,573,0,2,1
57395,1,0,38,0,12,1786,9,0,0,2,0,0,573,0,2,1
57400,1,0,38,0,12,1786,9,0,0,2,0,0,573,0,2,1
57405,1,0,38,0,12,1787,9,0,0,2,0,574,574,0,2,1
57416,1,0,38,0,12,1788,9,0,0,2,0,0,574,0,2,1
57434,1,0,38,0,12,1791,9,0,0,2,0,0,574,0,2,1
57451,1,0,38,0,12,1793,9,0,0,2,0,0,574,0,2,1
57475,1,0,38,0,12,1796,9,0,0,2,0,0,574,0,2,1
57499,1,0,38,0,12,1798,9,0,0,2,0,0,574,0,2,1
57506,1,0,38,0,12,1798,9,0,0,2,0,575,575,0,2,1
57521,1,0,38,0,12,1801,9,0,0,2,0,0,575,0,2,1
57538,1,0,38,0,12,1803,9,0,0,2,0,0,575,0,2,1
57558,1,0,38,0,12,1806,9,0,0,2,0,0,575,0,2,1
57570,1,0,38,0,12,1808,9,0,0,2,0,0,575,0,2,1
57584,1,0,38,0,12,1811,9,0,0,2,0,0,575,0,2,1
57598,1,0,38,0,12,1814,9,0,0,2,0,0,575,0,2,1
57606,1,0,38,0,12,1815,9,0,0,2,0,576,576,0,2,1
57610,1,0,38,0,12,1816,9,0,0,2,0,0,576,0,2,1
57614,1,0,38,0,12,1819,9,0,0,2,0,0,576,0,2,1
57632,1,0,38,0,12,1822,9,0,0,2,0,0,576,0,2,1
57643,1,0,38,0,12,1824,9,0,0,2,0,0,576,0,2,1
57652,1,0,38,0,12,1827,9,0,0,2,0,0,576,0,2,1
57662,1,0,38,0,12,1829,9,0,0,2,0,0,576,0,2,1
57673,1,0,38,0,12,1832,9,0,0,2,0,0,576,0,2,1
57683,1,0,38,0,12,1834,9,0,0,2,0,0,576,0,2,1
57691,1,0,38,0,12,1837,9,0,0,2,0,0,576,0,2,1
57700,1,0,38,0,12,1838,9,0,0,2,0,0,576,0,2,1
57705,1,0,38,0,12,1840,9,0,0,2,0,577,577,0,2,1
57709,1,0,38,0,12,1841,9,0,0,2,0,0,577,0,2,1
57717,1,0,38,0,12,1844,9,0,0,2,0,0,577,0,2,1
57738,1,0,38,0,12,1847,9,0,0,2,0,0,577,0,2,1
57746,1,0,38,0,12,1849,9,0,0,2,0,0,577,0,2,1
57763,1,0,38,0,12,1852,9,0,0,2,0,0,577,0,2,1
57773,1,0,38,0,12,1854,9,0,0,2,0,0,577,0,2,1
57788,1,0,38,0,12,1857,9,0,0,2,0,0,577,0,2,1
57800,1,0,38,0,12,1859,9,0,0,2,0,0,577,0,2,1
57806,1,0,38,0,12,1860,9,0,0,2,0,578,578,0,2,1
57816,1,0,38,0,12,1861,9,0,0,2,0,0,578,0,2,1
57828,1,0,38,0,12,1864,9,0,0,2,0,0,578,0,2,1
57843,1,0,38,0,12,1866,9,0,0,2,0,0,578,0,2,1
57852,1,0,38,0,12,1869,9,0,0,2,0,0,578,0,2,1
57863,1,0,38,0,12,1871,9,0,0,2,0,0,578,0,2,1
57872,1,0,38,0,12,1874,9,0,0,2,0,0,578,0,2,1
57880,1,0,38,0,12,1876,9,0,0,2,0,0,578,0,2,1
57889,1,0,38,0,12,1880,9,0,0,2,0,0,578,0,2,1
57900,1,0,38,0,12,1881,9,0,0,2,0,0,578,0,2,1
57906,1,0,38,0,12,1883,9,0,0,2,0,579,579,0,2,1
57906,1,0,38,0,12,1883,9,0,0,2,0,0,579,0,2,1
57913,1,0,38,0,12,1886,9,0,0,2,0,0,579,0,2,1
57922,1,0,38,0,12,1888,9,0,0,2,0,0,579,0,2,1
57930,1,0,38,0,12,1891,9,0,0,2,0,0,579,0,2,1
57936,1,0,38,0,12,1894,9,0,0,2,0,0,579,0,2,1
57945,1,0,38,0,12,1896,9,0,0,2,0,0,579,0,2,1
57953,1,0,38,0,12,1899,9,0,0,2,0,0,579,0,2,1
57960,1,0,38,0,12,1902,9,0,0,2,0,0,579,0,2,1
57969,1,0,38,0,12,1904,9,0,0,2,0,0,579,0,2,1
57977,1,0,38,0,12,1907,9,0,0,2,0,0,579,0,2,1
57987,1,0,38,0,12,1909,9,0,0,2,0,0,579,0,2,1
57997,1,0,38,0,12,1912,9,0,0,2,0,0,579,0,2,1
58000,1,0,38,0,12,1913,9,0,0,2,0,0,579,0,2,1
58006,1,0,38,0,12,1914,9,0,0,2,0,580,580,0,2,1
58012,1,0,38,0,12,1916,9,0,0,2,0,0,580,0,2,1
58019,1,0,38,0,12,1918,9,0,0,2,0,0,580,0,2,1
58028,1,0,38,0,12,1921,9,0,0,2,0,0,580,0,2,1
58049,1,0,38,0,12,1923,9,0,0,2,0,0,580,0,2,1
58056,1,0,38,0,12,1926,9,0,0,2,0,0,580,0,2,1
58072,1,0,38,0,12,1929,9,0,0,2,0,0,580,0,2,1
58084,1,0,38,0,12,1931,9,0,0,2,0,0,580,0,2,1
58093,1,0,38,0,12,1934,9,0,0,2,0,0,580,0,2,1
58100,1,0,38,0,12,1934,9,0,0,2,0,0,580,0,2,1
58106,1,0,38,0,12,1937,9,0,0,2,0,581,581,0,2,1
58106,1,0,38,0,12,1937,9,0,0,2,0,0,581,0,2,1
58120,1,0,38,0,12,1939,9,0,0,2,0,0,581,0,2,1
58132,1,0,38,0,12,1942,9,0,0,2,0,0,581,0,2,1
58141,1,0,38,0,12,1944,9,0,0,2,0,0,581,0,2,1
58150,1,0,38,0,12,1947,9,0,0,2,0,0,581,0,2,1
58160,1,0,38,0,12,1949,9,0,0,2,0,0,581,0,2,1
58167,1,0,38,0,12,1952,9,0,0,2,0,0,581,0,2,1
58174,1,0,38,0,12,1955,9,0,0,2,0,0,581,0,2,1
58181,1,0,38,0,12,1957,9,0,0,2,0,0,581,0,2,1
58187,1,0,38,0,12,1960,9,0,0,2,0,0,581,0,2,1
58196,1,0,38,0,12,1962,9,0,0,2,0,0,581,0,2,1
58200,1,0,38,0,12,1962,9,0,0,2,0,0,581,0,2,1
58206,1,0,38,0,12,1963,9,0,0,2,0,582,582,0,2,1
58210,1,0,38,0,12,1965,9,0,0,2,0,0,582,0,2,1
58221,1,0,38,0,12,1968,9,0,0,2,0,0,582,0,2,1
58229,1,0,38,0,12,1971,9,0,0,2,0,0,582,0,2,1
58239,1,0,38,0,12,1974,9,0,0,2,0,0,582,0,2,1
58254,1,0,38,0,12,1976,9,0,0,2,0,0,582,0,2,1
58264,1,0,38,0,12,1979,9,0,0,2,0,0,582,0,2,1
58280,1,0,38,0,12,1981,9,0,0,2,0,0,582,0,2,1
58288,1,0,38,0,12,1984,9,0,0,2,0,0,582,0,2,1
58297,1,0,38,0,12,1986,9,0,0,2,0,0,582,0,2,1
58300,1,0,38,0,12,1986,9,0,0,2,0,0,582,0,2,1
58306,1,0,38,0,12,1988,9,0,0,2,0,583,583,0,2,1
58309,1,0,38,0,12,1989,9,0,0,2,0,0,583,0,2,1
58324,1,0,38,0,12,1991,9,0,0,2,0,0,583,0,2,1
58341,1,0,38,0,12,1994,9,0,0,2,0,0,583,0,2,1
58357,1,0,38,0,12,1996,9,0,0,2,0,0,583,0,2,1
58366,1,0,38,0,12,1999,9,0,0,2,0,0,583,0,2,1
58375,0,0,38,0,12,2001,9,0,0,2,0,0,583,0,2,1
58378,0,0,38,0,12,2002,9,0,0,2,0,0,583,0,2,1
58393,0,0,38,0,12,2004,9,0,0,2,0,0,583,0,2,1
58398,0,0,38,0,12,2007,9,0,0,2,0,0,583,0,2,1
58406,0,0,38,0,12,2008,9,0,0,2,0,584,584,0,2,1
58410,0,0,38,0,12,2009,9,0,0,2,0,0,584,0,2,1
58420,0,0,38,0,12,2012,9,0,0,2,0,0,584,0,2,1
58430,0,0,38,0,12,2014,9,0,0,2,0,0,584,0,2,1
58438,0,0,38,0,12,2017,9,0,0,2,0,0,584,0,2,1
58449,0,0,38,0,12,2019,9,0,0,2,0,0,584,0,2,1
58460,0,0,38,0,12,2022,9,0,0,2,0,0,584,0,2,1
58470,0,0,38,0,12,2025,9,0,0,2,0,0,584,0,2,1
58482,0,0,38,0,12,2028,9,0,0,2,0,0,584,0,2,1
58495,0,0,38,0,12,2031,9,0,0,2,0,0,584,0,2,1
58500,0,0,38,0,12,2031,9,0,0,2,0,0,584,0,2,1
58505,0,0,38,0,12,2031,9,0,0,2,0,585,585,0,2,1
58521,0,0,38,0,12,2035,9,0,0,2,0,0,585,0,2,1
58540,0,0,38,0,12,2037,9,0,0,2,0,0,585,0,2,1
58557,0,0,38,0,12,2040,9,0,0,2,0,0,585,0,2,1
58575,0,0,38,0,12,2043,9,0,0,2,0,0,585,0,2,1
58598,0,0,38,0,12,2045,9,0,0,2,0,0,585,0,2,1
58606,0,0,38,0,12,2046,9,0,0,2,0,586,586,0,2,1
58615,0,0,38,0,12,2048,9,0,0,2,0,0,586,0,2,1
58628,0,0,38,0,12,2051,9,0,0,2,0,0,586,0,2,1
58643,0,0,38,0,12,2053,9,0,0,2,0,0,586,0,2,1
58659,0,0,38,0,12,2056,9,0,0,2,0,0,586,0,2,1
58673,0,0,38,0,12,2058,9,0,0,2,0,0,586,0,2,1
58685,0,0,38,0,12,2061,9,0,0,2,0,0,586,0,2,1
58696,0,0,38,0,12,2063,9,0,0,2,0,0,586,0,2,1
58700,0,0,38,0,12,2064,9,0,0,2,0,0,586,0,2,1
58705,0,0,38,0,12,2067,9,0,0,2,0,0,586,0,2,1
58707,0,0,38,0,12,2066,9,0,0,2,0,587,587,0,2,1
58718,0,0,38,0,12,2070,9,0,0,2,0,0,587,0,2,1
58728,0,0,38,0,12,2073,9,0,0,2,0,0,587,0,2,1
58745,0,0,38,0,12,2075,9,0,0,2,0,0,587,0,2,1
58755,0,0,38,0,12,2078,9,0,0,2,0,0,587,0,2,1
58767,0,0,38,0,12,2081,9,0,0,2,0,0,587,0,2,1
58781,0,0,38,0,12,2084,9,0,0,2,0,0,587,0,2,1
58786,0,0,38,0,12,2081,9,0,0,2,0,0,587,0,2,1
58789,0,0,38,0,12,2084,9,0,0,2,0,0,587,0,2,1
58800,0,0,38,0,12,2085,9,0,0,2,0,0,587,0,2,1
58805,0,0,38,0,12,2087,9,0,0,2,0,588,588,0,2,1
58808,0,0,38,0,12,2089,9,0,0,2,0,0,588,0,2,1
58824,0,0,38,0,12,2091,9,0,0,2,0,0,588,0,2,1
58840,0,0,38,0,12,2094,9,0,0,2,0,0,588,0,2,1
58852,0,0,38,0,12,2096,9,0,0,2,0,0,588,0,2,1
58867,0,0,38,0,12,2099,9,0,0,2,0,0,588,0,2,1
58882,0,0,38,0,12,2102,9,0,0,2,0,0,588,0,2,1
58891,0,0,38,0,12,2105,9,0,0,2,0,0,588,0,2,1
58900,0,0,38,0,12,2106,9,0,0,2,0,0,588,0,2,1
58905,0,0,38,0,12,2108,9,0,0,2,0,589,589,0,2,1
58911,0,0,38,0,12,2109,9,0,0,2,0,0,589,0,2,1
58919,0,0,38,0,12,2112,9,0,0,2,0,0,589,0,2,1
58931,0,0,38,0,12,2115,9,0,0,2,0,0,589,0,2,1
58936,0,0,38,0,12,2117,9,0,0,2,0,0,589,0,2,1
58953,0,0,38,0,12,2120,9,0,0,2,0,0,589,0,2,1
58974,0,0,38,0,12,2122,9,0,0,2,0,0,589,0,2,1
58980,0,0,38,0,12,2125,9,0,0,2,0,0,589,0,2,1
58985,0,0,38,0,12,2127,9,0,0,2,0,0,589,0,2,1
58990,0,0,38,0,12,2132,9,0,0,2,0,0,589,0,2,1
58998,0,0,38,0,12,2135,9,0,0,2,0,0,589,0,2,1
59000,0,0,38,0,12,2134,9,0,0,2,0,0,589,0,2,1
59005,0,0,38,0,12,2134,9,0,0,2,0,590,590,0,2,1
59020,0,0,38,0,12,2137,9,0,0,2,0,0,590,0,2,1
59031,0,0,38,0,12,2139,9,0,0,2,0,0,590,0,2,1
59036,0,0,38,0,12,2142,9,0,0,2,0,0,590,0,2,1
59042,0,0,38,0,12,2145,9,0,0,2,0,0,590,0,2,1
59064,0,0,38,0,12,2148,9,0,0,2,0,0,590,0,2,1
59080,0,0,38,0,12,2150,9,0,0,2,0,0,590,0,2,1
59093,0,0,38,0,12,2153,9,0,0,2,0,0,590,0,2,1
59100,0,0,38,0,12,2153,9,0,0,2,0,0,590,0,2,1
59105,0,0,38,0,12,2154,9,0,0,2,0,591,591,0,2,1
59112,0,0,38,0,12,2156,9,0,0,2,0,0,591,0,2,1
59127,0,0,38,0,12,2159,9,0,0,2,0,0,591,0,2,1
59140,0,0,38,0,12,2161,9,0,0,2,0,0,591,0,2,1
59159,0,0,38,0,12,2164,9,0,0,2,0,0,591,0,2,1
59167,0,0,38,0,12,2166,9,0,0,2,0,0,591,0,2,1
59185,0,0,38,0,12,2169,9,0,0,2,0,0,591,0,2,1
59200,0,0,38,0,12,2171,9,0,0,2,0,0,591,0,2,1
59206,0,0,38,0,12,2172,9,0,0,2,0,592,592,0,2,1
59209,0,0,38,0,12,2173,9,0,0,2,0,0,592,0,2,1
59223,0,0,38,0,12,2176,9,0,0,2,0,0,592,0,2,1
59234,0,0,38,0,12,2178,9,0,0,2,0,0,592,0,2,1
59246,0,0,38,0,12,2181,9,0,0,2,0,0,592,0,2,1
59260,0,0,38,0,12,2183,9,0,0,2,0,0,592,0,2,1
59272,0,0,38,0,12,2186,9,0,0,2,0,0,592,0,2,1
59295,0,0,38,0,12,2188,9,0,0,2,0,0,592,0,2,1
59300,0,0,38,0,12,2189,9,0,0,2,0,0,592,0,2,1
59305,0,0,38,0,12,2190,9,0,0,2,0,593,593,0,2,1
59317,0,0,38,0,12,2192,9,0,0,2,0,0,593,0,2,1
59336,0,0,38,0,12,2194,9,0,0,2,0,0,593,0,2,1
59362,0,0,38,0,12,2197,9,0,0,2,0,0,593,0,2,1
59380,0,0,38,0,12,2199,9,0,0,2,0,0,593,0,2,1
59397,0,0,38,0,12,2202,9,0,0,2,0,0,593,0,2,1
59400,0,0,38,0,12,2201,9,0,0,2,0,0,593,0,2,1
59405,0,0,38,0,12,2202,9,0,0,2,0,594,594,0,2,1
59408,0,0,38,0,12,2204,9,0,0,2,0,0,594,0,2,1
59426,0,0,38,0,12,2206,9,0,0,2,0,0,594,0,2,1
59442,0,0,38,0,12,2209,9,0,0,2,0,0,594,0,2,1
59453,0,0,38,0,12,2211,9,0,0,2,0,0,594,0,2,1
59476,0,0,38,0,12,2214,9,0,0,2,0,0,594,0,2,1
59494,0,0,38,0,12,2216,9,0,0,2,0,0,594,0,2,1
59500,0,0,38,0,12,2216,9,0,0,2,0,0,594,0,2,1
59505,0,0,38,0,12,2218,9,0,0,2,0,595,595,0,2,1
59509,0,0,38,0,12,2218,9,0,0,2,0,0,595,0,2,1
59534,0,0,38,0,12,2221,9,0,0,2,0,0,595,0,2,1
59557,0,0,38,0,12,2223,9,0,0,2,0,0,595,0,2,1
59568,0,0,38,0,12,2226,9,0,0,2,0,0,595,0,2,1
59589,0,0,38,0,12,2228,9,0,0,2,0,0,595,0,2,1
59599,0,0,38,0,12,2231,9,0,0,2,0,0,595,0,2,1
59605,0,0,38,0,12,2232,9,0,0,2,0,596,596,0,2,1
59614,0,0,38,0,12,2234,9,0,0,2,0,0,596,0,2,1
59634,0,0,38,0,12,2237,9,0,0,2,0,0,596,0,2,1
59652,0,0,38,0,12,2239,9,0,0,2,0,0,596,0,2,1
59667,0,0,38,0,12,2242,9,0,0,2,0,0,596,0,2,1
59685,0,0,38,0,12,2244,9,0,0,2,0,0,596,0,2,1
59700,0,0,38,0,12,2246,9,0,0,2,0,0,596,0,2,1
59704,0,0,38,0,12,2246,9,0,0,2,0,597,597,0,2,1
59709,0,0,38,0,12,2248,9,0,0,2,0,0,597,0,2,1
59731,2,0,38,0,12,2251,9,0,0,2,0,0,597,0,2,1
59731,2,0,38,0,12,2251,9,0,0,2,0,0,597,0,2,1
59748,2,0,38,0,12,2253,9,0,0,2,0,0,597,0,2,1
59788,2,0,38,0,12,2256,9,0,0,2,0,0,597,0,2,1
59798,2,0,38,0,12,2258,9,0,0,2,0,0,597,0,2,1
59800,2,0,38,0,12,2260,9,0,0,2,0,0,597,0,2,1
59805,2,0,38,0,12,2261,9,0,0,2,0,598,598,0,2,1
59808,2,0,38,0,12,2263,9,0,0,2,0,0,598,0,2,1
59813,2,0,38,0,12,2265,9,0,0,2,0,0,598,0,2,1
59820,2,0,38,0,12,2268,9,0,0,2,0,0,598,0,2,1
59824,2,0,38,0,12,2270,9,0,0,2,0,0,598,0,2,1
59832,2,0,38,0,12,2273,9,0,0,2,0,0,598,0,2,1
59840,2,0,38,0,12,2275,9,0,0,2,0,0,598,0,2,1
59844,2,0,38,0,12,2278,9,0,0,2,0,0,598,0,2,1
59884,2,0,38,0,12,2281,9,0,0,2,0,0,598,0,2,1
59890,2,0,38,0,12,2283,9,0,0,2,0,0,598,0,2,1
59897,2,0,38,0,12,2286,9,0,0,2,0,0,598,0,2,1
59900,2,0,38,0,12,2286,9,0,0,2,0,0,598,0,2,1
59904,2,0,38,0,12,2288,9,0,0,2,0,0,598,0,2,1
59907,2,0,38,0,12,2288,9,0,0,2,0,599,599,0,2,1
59920,2,0,38,0,12,2291,9,0,0,2,0,0,599,0,2,1
59937,2,0,38,0,12,2293,9,0,0,2,0,0,599,0,2,1
59946,2,0,38,0,12,2296,9,0,0,2,0,0,599,0,2,1
59953,2,0,38,0,12,2298,9,0,0,2,0,0,599,0,2,1
59963,2,0,38,0,12,2301,9,0,0,2,0,0,599,0,2,1
59971,2,0,38,0,12,2303,9,0,0,2,0,0,599,0,2,1
59986,2,0,38,0,12,2306,9,0,0,2,0,0,599,0,2,1
60000,2,0,38,0,12,2305,9,0,0,2,0,0,599,0,2,1
60004,2,0,38,0,12,2306,9,0,0,2,0,600,600,0,2,1
60008,2,0,38,0,12,2308,10,0,0,2,0,0,600,0,2,1
60016,2,0,38,0,12,2310,10,0,0,2,0,0,600,0,2,1
60021,2,0,38,0,12,2313,10,0,0,2,0,0,600,0,2,1
60029,2,0,38,0,12,2315,10,0,0,2,0,0,600,0,2,1
60036,2,0,38,0,12,2318,10,0,0,2,0,0,600,0,2,1
60043,2,0,38,0,12,2321,10,0,0,2,0,0,600,0,2,1
60054,2,0,38,0,12,2323,10,0,0,2,0,0,600,0,2,1
60081,2,0,38,0,12,2326,10,0,0,2,0,0,600,0,2,1
60089,2,0,38,0,12,2329,10,0,0,2,0,0,600,0,2,1
60097,2,0,38,0,12,2332,10,0,0,2,0,0,600,0,2,1
60100,2,0,38,0,12,2332,10,0,0,2,0,0,600,0,2,1
60105,2,0,38,0,12,2334,10,0,0,2,0,601,601,0,2,1
60108,2,0,38,0,12,2335,10,0,0,2,0,0,601,0,2,1
60120,2,0,38,0,12,2337,10,0,0,2,0,0,601,0,2,1
60139,2,0,38,0,12,2340,10,0,0,2,0,0,601,0,2,1
60146,2,0,38,0,12,2342,10,0,0,2,0,0,601,0,2,1
60165,2,0,38,0,12,2345,10,0,0,2,0,0,601,0,2,1
60178,2,0,38,0,12,2347,10,0,0,2,0,0,601,0,2,1
60192,2,0,38,0,12,2350,10,0,0,2,0,0,601,0,2,1
60200,2,0,38,0,12,2350,10,0,0,2,0,0,601,0,2,1
60204,2,0,38,0,12,2352,10,0,0,2,0,602,602,0,2,1
60210,2,0,38,0,12,2353,10,0,0,2,0,0,602,0,2,1
60226,2,0,38,0,12,2356,10,0,0,2,0,0,602,0,2,1
60246,2,0,38,0,12,2358,10,0,0,2,0,0,602,0,2,1
60265,2,0,38,0,12,2361,10,0,0,2,0,0,602,0,2,1
60286,2,0,38,0,12,2363,10,0,0,2,0,0,602,0,2,1
60300,2,0,38,0,12,2364,10,0,0,2,0,0,602,0,2,1
60304,2,0,38,0,12,2365,10,0,0,2,0,603,603,0,2,1
60330,2,0,38,0,12,2367,10,0,0,2,0,0,603,0,2,1
60371,2,0,38,0,12,2369,10,0,0,2,0,0,603,0,2,1
60400,2,0,38,0,12,2369,10,0,0,2,0,0,603,0,2,1
60405,2,0,38,0,12,2369,10,0,0,2,0,604,604,0,2,1
60440,2,0,38,0,12,2372,10,0,0,2,0,0,604,0,2,1
60500,2,0,38,0,12,2373,10,0,0,2,0,0,604,0,2,1
60504,2,0,38,0,12,2373,10,0,0,2,0,605,605,0,2,1
60551,2,0,38,0,12,2375,10,0,0,2,0,0,605,0,2,1
60586,2,0,38,0,12,2378,10,0,0,2,0,0,605,0,2,1
60600,2,0,38,0,12,2379,10,0,0,2,0,0,605,0,2,1
60604,2,0,38,0,12,2379,10,0,0,2,0,606,606,0,2,1
60610,2,0,38,0,12,2382,10,0,0,2,0,0,606,0,2,1
60630,2,0,38,0,12,2384,10,0,0,2,0,0,606,0,2,1
60640,2,0,38,0,12,2387,10,0,0,2,0,0,606,0,2,1
60654,2,0,38,0,12,2389,10,0,0,2,0,0,606,0,2,1
60668,2,0,38,0,12,2392,10,0,0,2,0,0,606,0,2,1
60684,2,0,38,0,12,2395,10,0,0,2,0,0,606,0,2,1
60696,2,0,38,0,12,2397,10,0,0,2,0,0,606,0,2,1
60700,2,0,38,0,12,2398,10,0,0,2,0,0,606,0,2,1
60705,2,0,38,0,12,2398,10,0,0,2,0,607,607,0,2,1
60718,2,0,38,0,12,2401,10,0,0,2,0,0,607,0,2,1
60728,2,0,38,0,12,2403,10,0,0,2,0,0,607,0,2,1
60742,2,0,38,0,12,2406,10,0,0,2,0,0,607,0,2,1
60755,2,0,38,0,12,2408,10,0,0,2,0,0,607,0,2,1
60768,2,0,38,0,12,2411,10,0,0,2,0,0,607,0,2,1
60783,2,0,38,0,12,2413,10,0,0,2,0,0,607,0,2,1
60793,2,0,38,0,12,2416,10,0,0,2,0,0,607,0,2,1
60800,2,0,38,0,12,2417,10,0,0,2,0,0,607,0,2,1
60804,2,0,38,0,12,2418,10,0,0,2,0,608,608,0,2,1
60809,2,0,38,0,12,2419,10,0,0,2,0,0,608,0,2,1
60820,2,0,38,0,12,2422,10,0,0,2,0,0,608,0,2,1
60833,2,0,38,0,12,2424,10,0,0,2,0,0,608,0,2,1
60848,2,0,38,0,12,2427,10,0,0,2,0,0,608,0,2,1
60868,2,0,38,0,12,2429,10,0,0,2,0,0,608,0,2,1
60884,2,0,38,0,12,2432,10,0,0,2,0,0,608,0,2,1
60900,2,0,38,0,12,2433,10,0,0,2,0,0,608,0,2,1
60904,2,0,38,0,12,2434,10,0,0,2,0,609,609,0,2,1
60915,2,0,38,0,12,2436,10,0,0,2,0,0,609,0,2,1
60929,2,0,38,0,12,2438,10,0,0,2,0,0,609,0,2,1
60939,2,0,38,0,12,2441,10,0,0,2,0,0,609,0,2,1
60954,2,0,38,0,12,2443,10,0,0,2,0,0,609,0,2,1
60964,2,0,38,0,12,2446,10,0,0,2,0,0,609,0,2,1
60972,2,0,38,0,12,2448,10,0,0,2,0,0,609,0,2,1
60979,2,0,38,0,12,2451,10,0,0,2,0,0,609,0,2,1
60990,2,0,38,0,12,2453,10,0,0,2,0,0,609,0,2,1
61000,2,0,38,0,12,2457,10,0,0,2,0,0,609,0,2,1
61005,2,0,38,0,12,2457,10,0,0,2,0,610,610,0,2,1
61010,2,0,38,0,12,2459,10,0,0,2,0,0,610,0,2,1
